id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
4402,MED-04402,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,154,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622520134417,2025-11-21,1
4403,COS-04403,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,74,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622569630004,2025-11-27,1
4404,SUP-04404,"Centrum Men","سنتروم رجال",Supplements,420.00,185,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622769411940,2026-08-24,1
4405,MED-04405,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,108,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622254916390,2027-06-05,1
4406,MED-04406,"Panadol Extra","بانادول إكسترا",Medicine,45.00,3,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622759004236,2026-11-04,1
4407,MED-04407,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,102,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622417880602,2026-03-21,1
4408,COS-04408,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,132,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622385380492,2027-03-01,1
4409,SUP-04409,"Centrum Men","سنتروم رجال",Supplements,420.00,2,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622575042510,2026-03-04,1
4410,MED-04410,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,87,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622490360875,2027-06-23,1
4411,MED-04411,"Panadol Extra","بانادول إكسترا",Medicine,45.00,138,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622529784201,2027-06-28,1
4412,MED-04412,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,6,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622756543162,2026-03-24,1
4413,COS-04413,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,192,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622890340118,2026-05-04,1
4414,SUP-04414,"Centrum Men","سنتروم رجال",Supplements,420.00,66,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622117255741,2026-05-28,1
4415,MED-04415,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,113,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622501215972,2026-01-30,1
4416,MED-04416,"Panadol Extra","بانادول إكسترا",Medicine,45.00,58,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622688057766,2026-01-08,1
4417,MED-04417,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,0,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622752886631,2027-08-18,1
4418,COS-04418,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,51,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622827486192,2026-05-09,1
4419,SUP-04419,"Centrum Men","سنتروم رجال",Supplements,420.00,167,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622834599998,2027-04-28,1
4420,MED-04420,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,100,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622702969574,2026-09-20,1
4421,MED-04421,"Panadol Extra","بانادول إكسترا",Medicine,45.00,199,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622789762183,2026-09-08,1
4422,MED-04422,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,1,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,62248058559,2026-02-12,1
4423,COS-04423,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,165,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622750475890,2026-08-30,1
4424,SUP-04424,"Centrum Men","سنتروم رجال",Supplements,420.00,92,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622609709685,2027-11-03,1
4425,MED-04425,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,162,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622261259963,2027-01-06,1
4426,MED-04426,"Panadol Extra","بانادول إكسترا",Medicine,45.00,14,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622204835261,2027-01-13,1
4427,MED-04427,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,65,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622280040922,2027-05-04,1
4428,COS-04428,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,31,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622371515250,2027-01-10,1
4429,SUP-04429,"Centrum Men","سنتروم رجال",Supplements,420.00,121,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622692317215,2027-01-20,1
4430,MED-04430,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,1,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622282472237,2027-05-11,1
4431,MED-04431,"Panadol Extra","بانادول إكسترا",Medicine,45.00,142,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622791273921,2027-07-31,1
4432,MED-04432,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,34,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,62232356260,2026-09-05,1
4433,COS-04433,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,165,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622173430991,2026-05-15,1
4434,SUP-04434,"Centrum Men","سنتروم رجال",Supplements,420.00,27,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622175276541,2027-03-04,1
4435,MED-04435,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,174,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622410476931,2027-01-09,1
4436,MED-04436,"Panadol Extra","بانادول إكسترا",Medicine,45.00,101,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622989261737,2027-10-25,1
4437,MED-04437,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,63,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,62287232194,2027-03-31,1
4438,COS-04438,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,63,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,62244235106,2027-01-01,1
4439,SUP-04439,"Centrum Men","سنتروم رجال",Supplements,420.00,94,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,6229308333,2026-02-17,1
4440,MED-04440,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,126,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622807325654,2026-10-29,1
4441,MED-04441,"Panadol Extra","بانادول إكسترا",Medicine,45.00,2,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622705772847,2026-04-24,1
4442,MED-04442,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,65,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622742142062,2027-04-07,1
4443,COS-04443,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,110,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622914062118,2027-08-26,1
4444,SUP-04444,"Centrum Men","سنتروم رجال",Supplements,420.00,72,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622817225626,2026-04-30,1
4445,MED-04445,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,92,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622980632509,2026-12-02,1
4446,MED-04446,"Panadol Extra","بانادول إكسترا",Medicine,45.00,3,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622210643016,2027-04-10,1
4447,MED-04447,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,127,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622940230832,2027-01-06,1
4448,COS-04448,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,192,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622153634816,2026-11-10,1
4449,SUP-04449,"Centrum Men","سنتروم رجال",Supplements,420.00,31,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622295851953,2027-09-01,1
4450,MED-04450,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,194,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622666151605,2027-02-17,1
4451,MED-04451,"Panadol Extra","بانادول إكسترا",Medicine,45.00,111,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622998232953,2027-08-15,1
4452,MED-04452,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,0,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622934766792,2027-05-22,1
4453,COS-04453,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,36,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622949536011,2027-01-07,1
4454,SUP-04454,"Centrum Men","سنتروم رجال",Supplements,420.00,132,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622239824298,2026-04-17,1
4455,MED-04455,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,72,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622136125957,2026-10-14,1
4456,MED-04456,"Panadol Extra","بانادول إكسترا",Medicine,45.00,135,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622784011375,2026-01-03,1
4457,MED-04457,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,20,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622926417347,2026-05-31,1
4458,COS-04458,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,88,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622627096602,2027-07-12,1
4459,SUP-04459,"Centrum Men","سنتروم رجال",Supplements,420.00,190,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622756264434,2027-11-11,1
4460,MED-04460,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,108,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622328284160,2027-03-26,1
4461,MED-04461,"Panadol Extra","بانادول إكسترا",Medicine,45.00,153,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622497076161,2027-09-25,1
4462,MED-04462,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,190,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622659936510,2026-03-20,1
4463,COS-04463,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,93,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622801256563,2026-01-31,1
4464,SUP-04464,"Centrum Men","سنتروم رجال",Supplements,420.00,92,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622129898823,2027-10-07,1
4465,MED-04465,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,135,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622387175469,2025-12-15,1
4466,MED-04466,"Panadol Extra","بانادول إكسترا",Medicine,45.00,104,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622146769602,2026-09-12,1
4467,MED-04467,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,25,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622786259956,2026-01-29,1
4468,COS-04468,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,95,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,622855004515,2026-10-13,1
4469,SUP-04469,"Centrum Men","سنتروم رجال",Supplements,420.00,183,"Multivitamin for men.","مكمل غذائي متعدد الفيتامينات.",https://placehold.co/300x300?text=Centrum%20Men,622587253219,2026-01-20,1
4470,MED-04470,"Augmentin 1g","أوجمانتين 1 جم",Medicine,90.00,48,"Broad spectrum antibiotic.","مضاد حيوي واسع المجال.",https://placehold.co/300x300?text=Augmentin%201g,622923862192,2027-07-31,1
4471,MED-04471,"Panadol Extra","بانادول إكسترا",Medicine,45.00,133,"For tough pain relief.","لتسكين الآلام الشديدة.",https://placehold.co/300x300?text=Panadol%20Extra,622103634406,2027-10-30,1
4472,MED-04472,"Cataflam 50mg","كاتافلام 50 مجم",Medicine,38.50,57,"Fast acting anti-inflammatory.","مضاد للالتهابات سريع المفعول.",https://placehold.co/300x300?text=Cataflam%2050mg,622912061017,2026-10-21,1
4473,COS-04473,"Nivea Soft Cream","نيفيا سوفت كريم",Cosmetics,85.00,185,"Moisturizing cream.","كريم مرطب.",https://placehold.co/300x300?text=Nivea%20Soft%20Cream,6228767319,2027-01-09,1
